record_id,product_id,sku,name,brand,category,price_vnd,old_price_vnd,discount_amount_vnd,discount_percent,rating,review_count,url,source,crawl_date
thegioididong_362531,362531,,Bộ Bàn Phím Chuột Không Dây MicroPack KM-203W,MICROPACK,keyboard,495000.0,,,,5.0,2.0,https://www.thegioididong.com/ban-phim/bo-ban-phim-chuot-khong-day-micropack-km-203w,thegioididong,2026-09-21
thegioididong_362544,362544,,Bộ Bàn Phím Chuột Bluetooth MicroPack KM-268W - Kem,MICROPACK,keyboard,1460000.0,,,,,,https://www.thegioididong.com/ban-phim/bo-ban-phim-chuot-bluetooth-micropack-km-268w-kem,thegioididong,2026-09-21
thegioididong_362543,362543,,Bộ Bàn Phím Chuột Bluetooth MicroPack KM-268W - Tím,MICROPACK,keyboard,1385000.0,,,,,,https://www.thegioididong.com/ban-phim/bo-ban-phim-chuot-bluetooth-micropack-km-268w-tim,thegioididong,2026-09-21
thegioididong_362542,362542,,Bộ Bàn Phím Chuột Bluetooth MicroPack KM-268W - Xanh Lá,MICROPACK,keyboard,1385000.0,,,,,,https://www.thegioididong.com/ban-phim/bo-ban-phim-chuot-bluetooth-micropack-km-268w-xanh-la,thegioididong,2026-09-21
thegioididong_362541,362541,,Bộ Bàn Phím Chuột Bluetooth MicroPack KM-268W - Đen,MICROPACK,keyboard,1460000.0,,,,,,https://www.thegioididong.com/ban-phim/bo-ban-phim-chuot-bluetooth-micropack-km-268w-den,thegioididong,2026-09-21
thegioididong_362540,362540,,Bàn Phím Bluetooth MicroPack KM-238W - Xám,MICROPACK,keyboard,1735000.0,,,,,,https://www.thegioididong.com/ban-phim/ban-phim-bluetooth-micropack-km-238w-xam,thegioididong,2026-09-21
thegioididong_362538,362538,,Bàn Phím Bluetooth MicroPack KM-238W - Hồng,MICROPACK,keyboard,1590000.0,,,,,,https://www.thegioididong.com/ban-phim/ban-phim-bluetooth-micropack-km-238w-hong,thegioididong,2026-09-21
thegioididong_362537,362537,,Bàn Phím Cơ Bluetooth MicroPack K-168WM - Đen,MICROPACK,keyboard,3560000.0,,,,,,https://www.thegioididong.com/ban-phim/ban-phim-co-bluetooth-micropack-k-168wm-den,thegioididong,2026-09-21
thegioididong_362536,362536,,Bàn Phím Cơ Bluetooth MicroPack K-168WM - Tím,MICROPACK,keyboard,3285000.0,,,,,,https://www.thegioididong.com/ban-phim/ban-phim-co-bluetooth-micropack-k-168wm-tim,thegioididong,2026-09-21
thegioididong_362535,362535,,Bàn Phím Cơ Bluetooth MicroPack K-168WM - Xanh Lá,MICROPACK,keyboard,3285000.0,,,,,,https://www.thegioididong.com/ban-phim/ban-phim-co-bluetooth-micropack-k-168wm-xanh-la,thegioididong,2026-09-21
thegioididong_362533,362533,,Bàn Phím Bluetooth MicroPack K-310W - Xám,MICROPACK,keyboard,1645000.0,,,,,,https://www.thegioididong.com/ban-phim/ban-phim-bluetooth-micropack-k-310w-xam,thegioididong,2026-09-21
thegioididong_362532,362532,,Bộ Bàn Phím Chuột Không Dây MicroPack KM-228W,MICROPACK,keyboard,670000.0,,,,5.0,2.0,https://www.thegioididong.com/ban-phim/bo-ban-phim-chuot-khong-day-micropack-km-228w,thegioididong,2026-09-21
thegioididong_362394,362394,,Bàn Phím Cơ Có Dây Gaming Corsair K70 PRO TKL-MGX-WHT RGB/CH-911921G-NA,Corsair,keyboard,4210000.0,,,,,,https://www.thegioididong.com/ban-phim/ban-phim-co-co-day-gaming-corsair-k70-pro-tkl-mgx-wht-rgb-ch-911921g-na,thegioididong,2026-09-21
thegioididong_362393,362393,,Bàn Phím Cơ Có Dây Gaming Corsair K70 PRO TKL-MGX-BLK RGB/CH-911911G-NA,Corsair,keyboard,4210000.0,,,,5.0,1.0,https://www.thegioididong.com/ban-phim/ban-phim-co-co-day-gaming-corsair-k70-pro-tkl-mgx-blk-rgb-ch-911911g-na,thegioididong,2026-09-21
thegioididong_362392,362392,,Bàn Phím Cơ Bluetooth Gaming Corsair K70 CORE TKL WL-MLX RED-BLK RGB/CH-914901E-NA,Corsair,keyboard,3500000.0,,,,,,https://www.thegioididong.com/ban-phim/ban-phim-bluetooth-corsair-k70-core-tkl-wl-mlx-red-blk-rgb-ch-914901e-na,thegioididong,2026-09-21
thegioididong_362390,362390,,Bàn Phím Cơ Bluetooth Gaming Corsair K65 PLUS Tactile/CH-91D441F-NA,Corsair,keyboard,4040000.0,,,,,,https://www.thegioididong.com/ban-phim/ban-phim-co-bluetooth-gaming-corsair-k65-plus-tactile-ch-91d441f-na,thegioididong,2026-09-21
thegioididong_361546,361546,,Bàn Phím Cơ Dell Alienware Pro 580-BBMV,Dell,keyboard,4270000.0,,,,,,https://www.thegioididong.com/ban-phim/ban-phim-co-dell-alienware-pro-580-bbmv,thegioididong,2026-09-21
thegioididong_370691,370691,,Bàn phím Bluetooth Philips SPK6607,Philips,keyboard,900000.0,,,,,,https://www.thegioididong.com/ban-phim/ban-phim-bluetooth-philips-spk6607,thegioididong,2026-09-21
