product_id,sku,name,brand,category,price_vnd,old_price_vnd,discount_amount_vnd,discount_percent,rating,review_count,url,source,crawl_date
677467,250521430,Bàn phím Bluetooth Microsoft (QSZ-00017),Microsoft,keyboard,699000.0,1600000.0,901000.0,56.0,,,,phongvu,2026-09-21
716683,250638596,Bàn phím cơ không dây E-Dra EK375W (Đen),E-Dra,keyboard,899000.0,990000.0,91000.0,9.0,,,,phongvu,2026-09-21
716683,250638602,Bàn phím cơ không dây E-Dra EK375W (Trắng),E-Dra,keyboard,899000.0,990000.0,91000.0,9.0,,,,phongvu,2026-09-21
719831,250640736,"Bàn phím cơ có dây Gaming Newmen GM328, Black, red switch, NEW VI",Newmen,keyboard,569000.0,695000.0,126000.0,18.0,,,,phongvu,2026-09-21
725250,250646093,Bàn Phím Cơ Gaming 3 Mode AULA S100 PRO  (Xanh dương+trắng+tím/ Red switch),Aula,keyboard,749000.0,869000.0,120000.0,14.0,,,,phongvu,2026-09-21
725250,250646095,Bàn Phím Cơ Gaming 3 Mode AULA S100 PRO  (Xanh dương+trắng+tím đậm/ Brown switch),Aula,keyboard,749000.0,869000.0,120000.0,14.0,,,,phongvu,2026-09-21
725252,250646096,Bàn Phím Cơ DAREU EK75 (Full white/Dream switch),Dareu,keyboard,649000.0,649000.0,0.0,0.0,,,,phongvu,2026-09-21
725303,250646156,"Bàn phím cơ không dây E-DRA EK398W, Gray -White - Black",E-Dra,keyboard,899000.0,1190000.0,291000.0,24.0,,,,phongvu,2026-09-21
725303,250646158,"Bàn phím cơ không dây E-DRA EK398W, Black-White-Green",E-Dra,keyboard,899000.0,1190000.0,291000.0,24.0,,,,phongvu,2026-09-21
753269,250714105,"Bàn phím không dây AULA - F99, màu Comic (Grey Wood Switch)",Aula,keyboard,1545000.0,1859000.0,314000.0,17.0,,,,phongvu,2026-09-21
666215,250714106,"Bàn phím không dây AULA - F75, màu Comic (Reaper Switch)",Aula,keyboard,1249000.0,1519000.0,270000.0,18.0,,,,phongvu,2026-09-21
753273,250714108,"Bàn phím không dây LEOBOG - AMG65, màu Pink+White+Blue (Jadeite Switch)",Leobog,keyboard,2089000.0,2499000.0,410000.0,16.0,,,,phongvu,2026-09-21
753273,250714109,"Bàn phím không dây LEOBOG - AMG65, màu White (Light feather Switch)",Leobog,keyboard,2089000.0,2469000.0,380000.0,15.0,,,,phongvu,2026-09-21
753274,250714110,"Bàn phím không dây LEOBOG - HI75C pro, màu Grey Black Gradient (Reaper Switch)",Leobog,keyboard,1649000.0,1739000.0,90000.0,5.0,,,,phongvu,2026-09-21
753270,250714111,Bàn phím cơ có dây AULA HERO68HE,Leobog,keyboard,1099000.0,1139000.0,40000.0,4.0,,,,phongvu,2026-09-21
596358,250714112,"Bàn phím không dây LEOBOG - HI86, màu Black+Pink (Nimbus switch)",Leobog,keyboard,2089000.0,2419000.0,330000.0,14.0,,,,phongvu,2026-09-21
753276,250714113,"Bàn phím không dây AULA - F99 pro, màu Comic (Star vector Switch)",Aula,keyboard,1699000.0,1999000.0,300000.0,15.0,,,,phongvu,2026-09-21
753274,250714114,"Bàn phím không dây LEOBOG - HI75C pro, màu Dark Green+White+Green (Ice Vein Switch)",Leobog,keyboard,1649000.0,1739000.0,90000.0,5.0,,,,phongvu,2026-09-21
753273,250714115,"Bàn phím không dây LEOBOG - AMG65, màu Black+Purple (Light feather switch)",Leobog,keyboard,2089000.0,2469000.0,380000.0,15.0,,,,phongvu,2026-09-21
797258,250716118,Bàn phím không dây HyperWork SilentKey PK.HPW.TS01.WHT (Trắng),Hyper Work,keyboard,685000.0,790000.0,105000.0,13.0,,,,phongvu,2026-09-21
755351,250716137,"Bàn phím không dây HyperWork SilentKey Mini, Đen (HPW-TS01M-BLK)",Hyper Work,keyboard,739000.0,790000.0,51000.0,6.0,,,,phongvu,2026-09-21
755351,250716144,"Bàn phím không dây HyperWork SilentKey Mini, Xanh (HPW-TS01M-BLE)",Hyper Work,keyboard,739000.0,790000.0,51000.0,6.0,,,,phongvu,2026-09-21
759356,250719876,"Bàn phím cơ Gaming có dây AULA S2022, Đen",Aula,keyboard,429000.0,449000.0,20000.0,4.0,,,,phongvu,2026-09-21
759360,250719881,"Bàn phím cơ Gaming có dây AULA F2058, Đen (Red Switch)",Aula,keyboard,649000.0,690000.0,41000.0,6.0,,,,phongvu,2026-09-21
759365,250719885,"Bàn Phím Cơ Gaming Không Dây ATK VXE V75X, Obsidian Switch (Đen )",ATK,keyboard,889000.0,899000.0,10000.0,1.0,,,,phongvu,2026-09-21
766907,250804294,Bàn phím Logitech K120 - Đã sử dụng,Logitech,keyboard,80000.0,165000.0,85000.0,52.0,,,,phongvu,2026-09-21
766908,250804295,Bàn phím Fuhlen L411 (Đen) - Đã sử dụng,Fuhlen,keyboard,89500.0,199000.0,109500.0,55.0,,,,phongvu,2026-09-21
767228,250804615,Bàn phím Fuhlen L411 (Đen) - Đã sử dụng,Fuhlen,keyboard,89500.0,199000.0,109500.0,55.0,,,,phongvu,2026-09-21
770799,250807890,Bàn phím cơ gaming Razer BlackWidow V4 75% Phantom Green Edition,Razer,keyboard,4449000.0,5390000.0,941000.0,17.0,,,,phongvu,2026-09-21
770805,250807895,Bàn phím có dây AULA AK105,Aula,keyboard,149000.0,169000.0,20000.0,12.0,,,,phongvu,2026-09-21
771517,250808336,Bàn phím cơ Gaming có dây AULA HERO84HE (Trắng + hồng gradient/ Dragon King magnetic switch/ Rapid trigger),Aula,keyboard,1389000.0,1389000.0,0.0,0.0,,,,phongvu,2026-09-21
771517,250808337,Bàn phím cơ Gaming có dây AULA HERO84HE (Tím + trắng/ Black King magnetic switch/ Rapid trigger),Aula,keyboard,1279000.0,1279000.0,0.0,0.0,,,,phongvu,2026-09-21
771517,250808338,Bàn phím cơ Gaming có dây AULA HERO84HE (Trắng contour/ Black King magnetic switch/ Rapid trigger),Aula,keyboard,1349000.0,1349000.0,0.0,0.0,,,,phongvu,2026-09-21
771990,250808773,Bàn phím cơ không dây AKKO 5108B Plus Hatsune Miku (Xanh),Akko,keyboard,2189000.0,2499000.0,310000.0,12.0,,,,phongvu,2026-09-21
771990,250808780,Bàn phím cơ không dây AKKO 5108B Plus Hatsune Miku (Xanh),Akko,keyboard,2189000.0,2499000.0,310000.0,12.0,,,,phongvu,2026-09-21
772394,250809128,Bàn phím cơ không dây AKKO 5108B Plus World Tour Viet Nam V3 Pro (Đỏ),Akko,keyboard,1699000.0,2190000.0,491000.0,22.0,,,,phongvu,2026-09-21
773096,250900527,Bàn phím cơ Gaming Logitech G515 TKL 920-012912 (Đen),Logitech,keyboard,2140000.0,2999000.0,859000.0,29.0,,,,phongvu,2026-09-21
776743,250904048,Bàn phím cơ Gaming DAREU EK75 White-black _Dream switch - Demo,Dareu,keyboard,399000.0,699000.0,300000.0,43.0,,,,phongvu,2026-09-21
776929,250904233,Bàn phím Fuhlen L411 (Đen) - Đã sử dụng,Fuhlen,keyboard,149000.0,199000.0,50000.0,25.0,,,,phongvu,2026-09-21
778968,250906255,Bàn phím cơ Gaming AULA S98 Pro S9812 (Xanh dương + Trắng + Tím đậm),Aula,keyboard,1949000.0,1949000.0,0.0,0.0,,,,phongvu,2026-09-21
778974,250906261,Bàn phím cơ Gaming AULA S98 Pro S9813 (Hồng gradient),Aula,keyboard,2089000.0,2089000.0,0.0,0.0,,,,phongvu,2026-09-21
778997,250906283,Bàn phím cơ Gaming AULA S98 Pro S9811 (Xám + Đen gradient),Aula,keyboard,1999000.0,1999000.0,0.0,0.0,,,,phongvu,2026-09-21
784528,250911672,Bàn phím Gaming Razer Joro Portable RZ03-02360100-R3M1 (Đen),Razer,keyboard,2980000.0,3590000.0,610000.0,17.0,,,,phongvu,2026-09-21
784552,250911686,Bàn phím không dây Keychron B6 Pro Ultra-Slim B6P-K2 (White),Keychron,keyboard,789000.0,1090000.0,301000.0,28.0,,,,phongvu,2026-09-21
784552,250911696,Bàn phím Không dây Keychron B6 Pro Ultra-Slim B6P-K9 (Deep Black),Keychron,keyboard,789000.0,1090000.0,301000.0,28.0,,,,phongvu,2026-09-21
